competitor_id,name,country,country_code,abbreviation,raw_json
sr:competitor:195408,"Shimizu, Ayano",Japan,JPN,SHI,"{""id"": ""sr:competitor:195408"", ""name"": ""Shimizu, Ayano"", ""country"": ""Japan"", ""country_code"": ""JPN"", ""abbreviation"": ""SHI""}"
sr:competitor:53789,"Dart, Harriet",Great Britain,GBR,DAR,"{""id"": ""sr:competitor:53789"", ""name"": ""Dart, Harriet"", ""country"": ""Great Britain"", ""country_code"": ""GBR"", ""abbreviation"": ""DAR""}"
sr:competitor:378340,"Corley, Carmen",USA,USA,COR,"{""id"": ""sr:competitor:378340"", ""name"": ""Corley, Carmen"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""COR""}"
sr:competitor:369524,"Erjavec, Veronika",Slovenia,SVN,ERJ,"{""id"": ""sr:competitor:369524"", ""name"": ""Erjavec, Veronika"", ""country"": ""Slovenia"", ""country_code"": ""SVN"", ""abbreviation"": ""ERJ""}"
sr:competitor:52533,"Jakupovic, Dalila",Slovenia,SVN,JAK,"{""id"": ""sr:competitor:52533"", ""name"": ""Jakupovic, Dalila"", ""country"": ""Slovenia"", ""country_code"": ""SVN"", ""abbreviation"": ""JAK""}"
sr:competitor:51651,"Rosatello, Camilla",Italy,ITA,ROS,"{""id"": ""sr:competitor:51651"", ""name"": ""Rosatello, Camilla"", ""country"": ""Italy"", ""country_code"": ""ITA"", ""abbreviation"": ""ROS""}"
sr:competitor:138452,"Shibahara, Ena",Japan,JPN,SHI,"{""id"": ""sr:competitor:138452"", ""name"": ""Shibahara, Ena"", ""country"": ""Japan"", ""country_code"": ""JPN"", ""abbreviation"": ""SHI""}"
sr:competitor:60392,"Sorribes Tormo, Sara",Spain,ESP,SOR,"{""id"": ""sr:competitor:60392"", ""name"": ""Sorribes Tormo, Sara"", ""country"": ""Spain"", ""country_code"": ""ESP"", ""abbreviation"": ""SOR""}"
sr:competitor:385206,"Radisic, Nika",Slovenia,SVN,RAD,"{""id"": ""sr:competitor:385206"", ""name"": ""Radisic, Nika"", ""country"": ""Slovenia"", ""country_code"": ""SVN"", ""abbreviation"": ""RAD""}"
sr:competitor:105463,"Bouzkova, Marie",Czechia,CZE,BOU,"{""id"": ""sr:competitor:105463"", ""name"": ""Bouzkova, Marie"", ""country"": ""Czechia"", ""country_code"": ""CZE"", ""abbreviation"": ""BOU""}"
sr:competitor:156040,"Cho, I-Hsuan",Chinese Taipei,TPE,CHO,"{""id"": ""sr:competitor:156040"", ""name"": ""Cho, I-Hsuan"", ""country"": ""Chinese Taipei"", ""country_code"": ""TPE"", ""abbreviation"": ""CHO""}"
sr:competitor:210670,"Cho, Yi Tsen",Chinese Taipei,TPE,CHO,"{""id"": ""sr:competitor:210670"", ""name"": ""Cho, Yi Tsen"", ""country"": ""Chinese Taipei"", ""country_code"": ""TPE"", ""abbreviation"": ""CHO""}"
sr:competitor:19655,"Niculescu, Monica",Romania,ROU,NIC,"{""id"": ""sr:competitor:19655"", ""name"": ""Niculescu, Monica"", ""country"": ""Romania"", ""country_code"": ""ROU"", ""abbreviation"": ""NIC""}"
sr:competitor:115507,"Bolsova, Aliona",Spain,ESP,BOL,"{""id"": ""sr:competitor:115507"", ""name"": ""Bolsova, Aliona"", ""country"": ""Spain"", ""country_code"": ""ESP"", ""abbreviation"": ""BOL""}"
sr:competitor:92877,"Fossa Huergo, Nicole",Italy,ITA,FOS,"{""id"": ""sr:competitor:92877"", ""name"": ""Fossa Huergo, Nicole"", ""country"": ""Italy"", ""country_code"": ""ITA"", ""abbreviation"": ""FOS""}"
sr:competitor:72758,"Cristian, Jaqueline",Romania,ROU,CRI,"{""id"": ""sr:competitor:72758"", ""name"": ""Cristian, Jaqueline"", ""country"": ""Romania"", ""country_code"": ""ROU"", ""abbreviation"": ""CRI""}"
sr:competitor:59762,"Barnett, Alicia",Great Britain,GBR,BAR,"{""id"": ""sr:competitor:59762"", ""name"": ""Barnett, Alicia"", ""country"": ""Great Britain"", ""country_code"": ""GBR"", ""abbreviation"": ""BAR""}"
sr:competitor:628178,"Brooks, Madeleine",Great Britain,GBR,BRO,"{""id"": ""sr:competitor:628178"", ""name"": ""Brooks, Madeleine"", ""country"": ""Great Britain"", ""country_code"": ""GBR"", ""abbreviation"": ""BRO""}"
sr:competitor:245673,"Feng, Shuo",China,CHN,FEN,"{""id"": ""sr:competitor:245673"", ""name"": ""Feng, Shuo"", ""country"": ""China"", ""country_code"": ""CHN"", ""abbreviation"": ""FEN""}"
sr:competitor:119216,"Herrero Linana, Alicia",Spain,ESP,HER,"{""id"": ""sr:competitor:119216"", ""name"": ""Herrero Linana, Alicia"", ""country"": ""Spain"", ""country_code"": ""ESP"", ""abbreviation"": ""HER""}"
sr:competitor:48486,"Gorgodze, Ekaterine",Georgia,GEO,GOR,"{""id"": ""sr:competitor:48486"", ""name"": ""Gorgodze, Ekaterine"", ""country"": ""Georgia"", ""country_code"": ""GEO"", ""abbreviation"": ""GOR""}"
sr:competitor:250285,"Falkowska, Weronika",Poland,POL,FAL,"{""id"": ""sr:competitor:250285"", ""name"": ""Falkowska, Weronika"", ""country"": ""Poland"", ""country_code"": ""POL"", ""abbreviation"": ""FAL""}"
sr:competitor:335171,"Uchijima, Moyuka",Japan,JPN,UCH,"{""id"": ""sr:competitor:335171"", ""name"": ""Uchijima, Moyuka"", ""country"": ""Japan"", ""country_code"": ""JPN"", ""abbreviation"": ""UCH""}"
sr:competitor:45827,"Lechemia, Elixane",France,FRA,LEC,"{""id"": ""sr:competitor:45827"", ""name"": ""Lechemia, Elixane"", ""country"": ""France"", ""country_code"": ""FRA"", ""abbreviation"": ""LEC""}"
sr:competitor:51943,"Strakhova, Valeriya",Ukraine,UKR,STR,"{""id"": ""sr:competitor:51943"", ""name"": ""Strakhova, Valeriya"", ""country"": ""Ukraine"", ""country_code"": ""UKR"", ""abbreviation"": ""STR""}"
sr:competitor:676251,"Wuerth, Tara",Croatia,HRV,WUR,"{""id"": ""sr:competitor:676251"", ""name"": ""Wuerth, Tara"", ""country"": ""Croatia"", ""country_code"": ""HRV"", ""abbreviation"": ""WUR""}"
sr:competitor:67430,"Cascino, Estelle",France,FRA,CAS,"{""id"": ""sr:competitor:67430"", ""name"": ""Cascino, Estelle"", ""country"": ""France"", ""country_code"": ""FRA"", ""abbreviation"": ""CAS""}"
sr:competitor:189384,"Kulambayeva, Zhibek",Kazakhstan,KAZ,KUL,"{""id"": ""sr:competitor:189384"", ""name"": ""Kulambayeva, Zhibek"", ""country"": ""Kazakhstan"", ""country_code"": ""KAZ"", ""abbreviation"": ""KUL""}"
sr:competitor:148276,"Zheng, Wushuang",China,CHN,ZHE,"{""id"": ""sr:competitor:148276"", ""name"": ""Zheng, Wushuang"", ""country"": ""China"", ""country_code"": ""CHN"", ""abbreviation"": ""ZHE""}"
sr:competitor:42289,"Linette, Magda",Poland,POL,LIN,"{""id"": ""sr:competitor:42289"", ""name"": ""Linette, Magda"", ""country"": ""Poland"", ""country_code"": ""POL"", ""abbreviation"": ""LIN""}"
sr:competitor:192130,"Blinkova, Anna",Neutral,,BLI,"{""id"": ""sr:competitor:192130"", ""name"": ""Blinkova, Anna"", ""country"": ""Neutral"", ""abbreviation"": ""BLI""}"
sr:competitor:61526,"Thombare, Prarthana",India,IND,THO,"{""id"": ""sr:competitor:61526"", ""name"": ""Thombare, Prarthana"", ""country"": ""India"", ""country_code"": ""IND"", ""abbreviation"": ""THO""}"
sr:competitor:234150,"Potapova, Anastasia",Neutral,,POT,"{""id"": ""sr:competitor:234150"", ""name"": ""Potapova, Anastasia"", ""country"": ""Neutral"", ""abbreviation"": ""POT""}"
sr:competitor:805538,"Cross, Kayla",Canada,CAN,CRO,"{""id"": ""sr:competitor:805538"", ""name"": ""Cross, Kayla"", ""country"": ""Canada"", ""country_code"": ""CAN"", ""abbreviation"": ""CRO""}"
sr:competitor:150574,"Bondar, Anna",Hungary,HUN,BON,"{""id"": ""sr:competitor:150574"", ""name"": ""Bondar, Anna"", ""country"": ""Hungary"", ""country_code"": ""HUN"", ""abbreviation"": ""BON""}"
sr:competitor:319455,"Baptiste, Hailey",USA,USA,BAP,"{""id"": ""sr:competitor:319455"", ""name"": ""Baptiste, Hailey"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""BAP""}"
sr:competitor:143146,"Smith, Alana",USA,USA,SMI,"{""id"": ""sr:competitor:143146"", ""name"": ""Smith, Alana"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""SMI""}"
sr:competitor:325837,"Sakellaridi, Sapfo",Greece,GRC,SAK,"{""id"": ""sr:competitor:325837"", ""name"": ""Sakellaridi, Sapfo"", ""country"": ""Greece"", ""country_code"": ""GRC"", ""abbreviation"": ""SAK""}"
sr:competitor:121760,"Anshba, Amina",Neutral,,ANS,"{""id"": ""sr:competitor:121760"", ""name"": ""Anshba, Amina"", ""country"": ""Neutral"", ""abbreviation"": ""ANS""}"
sr:competitor:152804,"Vondrousova, Marketa",Czechia,CZE,VON,"{""id"": ""sr:competitor:152804"", ""name"": ""Vondrousova, Marketa"", ""country"": ""Czechia"", ""country_code"": ""CZE"", ""abbreviation"": ""VON""}"
sr:competitor:18251,"Williams, Venus",USA,USA,WIL,"{""id"": ""sr:competitor:18251"", ""name"": ""Williams, Venus"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""WIL""}"
sr:competitor:50915,"Plipuech, Peangtarn",Thailand,THA,PLI,"{""id"": ""sr:competitor:50915"", ""name"": ""Plipuech, Peangtarn"", ""country"": ""Thailand"", ""country_code"": ""THA"", ""abbreviation"": ""PLI""}"
sr:competitor:261583,"Li, Ann",USA,USA,ANN,"{""id"": ""sr:competitor:261583"", ""name"": ""Li, Ann"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""ANN""}"
sr:competitor:105099,"Birrell, Kimberly",Australia,AUS,BIR,"{""id"": ""sr:competitor:105099"", ""name"": ""Birrell, Kimberly"", ""country"": ""Australia"", ""country_code"": ""AUS"", ""abbreviation"": ""BIR""}"
sr:competitor:1022815,"Akli, Ayana",USA,USA,AKL,"{""id"": ""sr:competitor:1022815"", ""name"": ""Akli, Ayana"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""AKL""}"
sr:competitor:226306,"Corley, Ivana",USA,USA,COR,"{""id"": ""sr:competitor:226306"", ""name"": ""Corley, Ivana"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""COR""}"
sr:competitor:19847,"Rus, Arantxa",Netherlands,NLD,RUS,"{""id"": ""sr:competitor:19847"", ""name"": ""Rus, Arantxa"", ""country"": ""Netherlands"", ""country_code"": ""NLD"", ""abbreviation"": ""RUS""}"
sr:competitor:160190,"Hartono, Arianne",Netherlands,NLD,HAR,"{""id"": ""sr:competitor:160190"", ""name"": ""Hartono, Arianne"", ""country"": ""Netherlands"", ""country_code"": ""NLD"", ""abbreviation"": ""HAR""}"
sr:competitor:153748,"Jones, Makenna",USA,USA,JON,"{""id"": ""sr:competitor:153748"", ""name"": ""Jones, Makenna"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""JON""}"
sr:competitor:1017327,"Samson, Laura",Czechia,CZE,SAM,"{""id"": ""sr:competitor:1017327"", ""name"": ""Samson, Laura"", ""country"": ""Czechia"", ""country_code"": ""CZE"", ""abbreviation"": ""SAM""}"
sr:competitor:568715,"Semenistaja, Darja",Latvia,LVA,SEM,"{""id"": ""sr:competitor:568715"", ""name"": ""Semenistaja, Darja"", ""country"": ""Latvia"", ""country_code"": ""LVA"", ""abbreviation"": ""SEM""}"
sr:competitor:44834,"Pegula, Jessica",USA,USA,PEG,"{""id"": ""sr:competitor:44834"", ""name"": ""Pegula, Jessica"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""PEG""}"
sr:competitor:137932,"Mikulskyte, Justina",Lithuania,LTU,MIK,"{""id"": ""sr:competitor:137932"", ""name"": ""Mikulskyte, Justina"", ""country"": ""Lithuania"", ""country_code"": ""LTU"", ""abbreviation"": ""MIK""}"
sr:competitor:215598,"Vedder, Eva",Netherlands,NLD,VED,"{""id"": ""sr:competitor:215598"", ""name"": ""Vedder, Eva"", ""country"": ""Netherlands"", ""country_code"": ""NLD"", ""abbreviation"": ""VED""}"
sr:competitor:93657,"Karamoko, Naima",Switzerland,CHE,KAR,"{""id"": ""sr:competitor:93657"", ""name"": ""Karamoko, Naima"", ""country"": ""Switzerland"", ""country_code"": ""CHE"", ""abbreviation"": ""KAR""}"
sr:competitor:473609,"Kubka, Martyna",Poland,POL,KUB,"{""id"": ""sr:competitor:473609"", ""name"": ""Kubka, Martyna"", ""country"": ""Poland"", ""country_code"": ""POL"", ""abbreviation"": ""KUB""}"
sr:competitor:99429,"Hule, Petra",Australia,AUS,HUL,"{""id"": ""sr:competitor:99429"", ""name"": ""Hule, Petra"", ""country"": ""Australia"", ""country_code"": ""AUS"", ""abbreviation"": ""HUL""}"
sr:competitor:217912,"Andreescu, Bianca",Canada,CAN,AND,"{""id"": ""sr:competitor:217912"", ""name"": ""Andreescu, Bianca"", ""country"": ""Canada"", ""country_code"": ""CAN"", ""abbreviation"": ""AND""}"
sr:competitor:448121,"Rogers, Anna",USA,USA,ROG,"{""id"": ""sr:competitor:448121"", ""name"": ""Rogers, Anna"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""ROG""}"
sr:competitor:203893,"Kucmova, Aneta",Czechia,CZE,KUC,"{""id"": ""sr:competitor:203893"", ""name"": ""Kucmova, Aneta"", ""country"": ""Czechia"", ""country_code"": ""CZE"", ""abbreviation"": ""KUC""}"
sr:competitor:70728,"Bhosale, Rutuja",India,IND,BHO,"{""id"": ""sr:competitor:70728"", ""name"": ""Bhosale, Rutuja"", ""country"": ""India"", ""country_code"": ""IND"", ""abbreviation"": ""BHO""}"
sr:competitor:35838,"Begu, Irina-Camelia",Romania,ROU,BEG,"{""id"": ""sr:competitor:35838"", ""name"": ""Begu, Irina-Camelia"", ""country"": ""Romania"", ""country_code"": ""ROU"", ""abbreviation"": ""BEG""}"
sr:competitor:627278,"Eala, Alexandra",Philippines,PHL,EAL,"{""id"": ""sr:competitor:627278"", ""name"": ""Eala, Alexandra"", ""country"": ""Philippines"", ""country_code"": ""PHL"", ""abbreviation"": ""EAL""}"
sr:competitor:868599,"McDonald, Ella",Great Britain,GBR,MCD,"{""id"": ""sr:competitor:868599"", ""name"": ""McDonald, Ella"", ""country"": ""Great Britain"", ""country_code"": ""GBR"", ""abbreviation"": ""MCD""}"
sr:competitor:223862,"Laboutkova, Aneta",Czechia,CZE,LAB,"{""id"": ""sr:competitor:223862"", ""name"": ""Laboutkova, Aneta"", ""country"": ""Czechia"", ""country_code"": ""CZE"", ""abbreviation"": ""LAB""}"
sr:competitor:406199,"Jacquemot, Elsa",France,FRA,JAC,"{""id"": ""sr:competitor:406199"", ""name"": ""Jacquemot, Elsa"", ""country"": ""France"", ""country_code"": ""FRA"", ""abbreviation"": ""JAC""}"
sr:competitor:18354,"Mattek-Sands, Bethanie",USA,USA,MAT,"{""id"": ""sr:competitor:18354"", ""name"": ""Mattek-Sands, Bethanie"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""MAT""}"
sr:competitor:137990,"Failla, Jessica",USA,USA,FAI,"{""id"": ""sr:competitor:137990"", ""name"": ""Failla, Jessica"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""FAI""}"
sr:competitor:172590,"Burrage, Jodie",Great Britain,GBR,BUR,"{""id"": ""sr:competitor:172590"", ""name"": ""Burrage, Jodie"", ""country"": ""Great Britain"", ""country_code"": ""GBR"", ""abbreviation"": ""BUR""}"
sr:competitor:152106,"Zaar, Lisa",Sweden,SWE,ZAA,"{""id"": ""sr:competitor:152106"", ""name"": ""Zaar, Lisa"", ""country"": ""Sweden"", ""country_code"": ""SWE"", ""abbreviation"": ""ZAA""}"
sr:competitor:98733,"Burillo Escorihuela, Irene",Spain,ESP,BUR,"{""id"": ""sr:competitor:98733"", ""name"": ""Burillo Escorihuela, Irene"", ""country"": ""Spain"", ""country_code"": ""ESP"", ""abbreviation"": ""BUR""}"
sr:competitor:378144,"Karatancheva, Lia",Bulgaria,BGR,KAR,"{""id"": ""sr:competitor:378144"", ""name"": ""Karatancheva, Lia"", ""country"": ""Bulgaria"", ""country_code"": ""BGR"", ""abbreviation"": ""KAR""}"
sr:competitor:297588,"Romero Gormaz, Leyre",Spain,ESP,ROM,"{""id"": ""sr:competitor:297588"", ""name"": ""Romero Gormaz, Leyre"", ""country"": ""Spain"", ""country_code"": ""ESP"", ""abbreviation"": ""ROM""}"
sr:competitor:53288,"Silva, Eden",Great Britain,GBR,SIL,"{""id"": ""sr:competitor:53288"", ""name"": ""Silva, Eden"", ""country"": ""Great Britain"", ""country_code"": ""GBR"", ""abbreviation"": ""SIL""}"
sr:competitor:102637,"McAdoo, Rasheeda",USA,USA,MCA,"{""id"": ""sr:competitor:102637"", ""name"": ""McAdoo, Rasheeda"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""MCA""}"
sr:competitor:120666,"Stojanovic, Nina",Serbia,SRB,STO,"{""id"": ""sr:competitor:120666"", ""name"": ""Stojanovic, Nina"", ""country"": ""Serbia"", ""country_code"": ""SRB"", ""abbreviation"": ""STO""}"
sr:competitor:19876,"Wickmayer, Yanina",Belgium,BEL,WIC,"{""id"": ""sr:competitor:19876"", ""name"": ""Wickmayer, Yanina"", ""country"": ""Belgium"", ""country_code"": ""BEL"", ""abbreviation"": ""WIC""}"
sr:competitor:421379,"Rencheli, Abigail",USA,USA,REN,"{""id"": ""sr:competitor:421379"", ""name"": ""Rencheli, Abigail"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""REN""}"
sr:competitor:459013,"Kartal, Sonay",Great Britain,GBR,KAR,"{""id"": ""sr:competitor:459013"", ""name"": ""Kartal, Sonay"", ""country"": ""Great Britain"", ""country_code"": ""GBR"", ""abbreviation"": ""KAR""}"
sr:competitor:132412,"Fita Boluda, Angela",Spain,ESP,FIT,"{""id"": ""sr:competitor:132412"", ""name"": ""Fita Boluda, Angela"", ""country"": ""Spain"", ""country_code"": ""ESP"", ""abbreviation"": ""FIT""}"
sr:competitor:496316,"Gimbrere, Jasmijn",Netherlands,NLD,GIM,"{""id"": ""sr:competitor:496316"", ""name"": ""Gimbrere, Jasmijn"", ""country"": ""Netherlands"", ""country_code"": ""NLD"", ""abbreviation"": ""GIM""}"
sr:competitor:41374,"Tomova, Viktoriya",Bulgaria,BGR,TOM,"{""id"": ""sr:competitor:41374"", ""name"": ""Tomova, Viktoriya"", ""country"": ""Bulgaria"", ""country_code"": ""BGR"", ""abbreviation"": ""TOM""}"
sr:competitor:242630,"Osorio, Camila",Colombia,COL,OSO,"{""id"": ""sr:competitor:242630"", ""name"": ""Osorio, Camila"", ""country"": ""Colombia"", ""country_code"": ""COL"", ""abbreviation"": ""OSO""}"
sr:competitor:227390,"Brancaccio, Nuria",Italy,ITA,BRA,"{""id"": ""sr:competitor:227390"", ""name"": ""Brancaccio, Nuria"", ""country"": ""Italy"", ""country_code"": ""ITA"", ""abbreviation"": ""BRA""}"
sr:competitor:227486,"Zantedeschi, Aurora",Italy,ITA,ZAN,"{""id"": ""sr:competitor:227486"", ""name"": ""Zantedeschi, Aurora"", ""country"": ""Italy"", ""country_code"": ""ITA"", ""abbreviation"": ""ZAN""}"
sr:competitor:345070,"Arseneault, Ariana",Canada,CAN,ARS,"{""id"": ""sr:competitor:345070"", ""name"": ""Arseneault, Ariana"", ""country"": ""Canada"", ""country_code"": ""CAN"", ""abbreviation"": ""ARS""}"
sr:competitor:353358,"Tran, Lian",Netherlands,NLD,TRA,"{""id"": ""sr:competitor:353358"", ""name"": ""Tran, Lian"", ""country"": ""Netherlands"", ""country_code"": ""NLD"", ""abbreviation"": ""TRA""}"
sr:competitor:141892,"Carle, Maria",Argentina,ARG,CAR,"{""id"": ""sr:competitor:141892"", ""name"": ""Carle, Maria"", ""country"": ""Argentina"", ""country_code"": ""ARG"", ""abbreviation"": ""CAR""}"
sr:competitor:283489,"Imamura, Saki",Japan,JPN,IMA,"{""id"": ""sr:competitor:283489"", ""name"": ""Imamura, Saki"", ""country"": ""Japan"", ""country_code"": ""JPN"", ""abbreviation"": ""IMA""}"
sr:competitor:807358,"Rakotomanga Rajaonah, Tiantsoa Sarah",France,FRA,RAK,"{""id"": ""sr:competitor:807358"", ""name"": ""Rakotomanga Rajaonah, Tiantsoa Sarah"", ""country"": ""France"", ""country_code"": ""FRA"", ""abbreviation"": ""RAK""}"
sr:competitor:290994,"Wong, Hong Yi Cody","Hong Kong, China",HKG,WON,"{""id"": ""sr:competitor:290994"", ""name"": ""Wong, Hong Yi Cody"", ""country"": ""Hong Kong, China"", ""country_code"": ""HKG"", ""abbreviation"": ""WON""}"
sr:competitor:282597,"Park, Sohyun",Republic of Korea,KOR,PAR,"{""id"": ""sr:competitor:282597"", ""name"": ""Park, Sohyun"", ""country"": ""Republic of Korea"", ""country_code"": ""KOR"", ""abbreviation"": ""PAR""}"
sr:competitor:234398,"Nahimana, Sada",Burundi,BDI,NAH,"{""id"": ""sr:competitor:234398"", ""name"": ""Nahimana, Sada"", ""country"": ""Burundi"", ""country_code"": ""BDI"", ""abbreviation"": ""NAH""}"
sr:competitor:46625,"Raina, Ankita",India,IND,RAI,"{""id"": ""sr:competitor:46625"", ""name"": ""Raina, Ankita"", ""country"": ""India"", ""country_code"": ""IND"", ""abbreviation"": ""RAI""}"
sr:competitor:112957,"Jeanjean, Leolia",France,FRA,JEA,"{""id"": ""sr:competitor:112957"", ""name"": ""Jeanjean, Leolia"", ""country"": ""France"", ""country_code"": ""FRA"", ""abbreviation"": ""JEA""}"
sr:competitor:256447,"Monnet, Carole",France,FRA,MON,"{""id"": ""sr:competitor:256447"", ""name"": ""Monnet, Carole"", ""country"": ""France"", ""country_code"": ""FRA"", ""abbreviation"": ""MON""}"
sr:competitor:215806,"Hewitt, Dalayna",USA,USA,HEW,"{""id"": ""sr:competitor:215806"", ""name"": ""Hewitt, Dalayna"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""HEW""}"
sr:competitor:70970,"Bhatia, Riya",India,IND,BHA,"{""id"": ""sr:competitor:70970"", ""name"": ""Bhatia, Riya"", ""country"": ""India"", ""country_code"": ""IND"", ""abbreviation"": ""BHA""}"
sr:competitor:110055,"Bronzetti, Lucia",Italy,ITA,BRO,"{""id"": ""sr:competitor:110055"", ""name"": ""Bronzetti, Lucia"", ""country"": ""Italy"", ""country_code"": ""ITA"", ""abbreviation"": ""BRO""}"
sr:competitor:19017,"Azarenka, Victoria",Neutral,,AZA,"{""id"": ""sr:competitor:19017"", ""name"": ""Azarenka, Victoria"", ""country"": ""Neutral"", ""abbreviation"": ""AZA""}"
sr:competitor:459317,"Nugroho, Priska Madelyn",Indonesia,IDN,NUG,"{""id"": ""sr:competitor:459317"", ""name"": ""Nugroho, Priska Madelyn"", ""country"": ""Indonesia"", ""country_code"": ""IDN"", ""abbreviation"": ""NUG""}"
sr:competitor:318195,"Parry, Diane",France,FRA,PAR,"{""id"": ""sr:competitor:318195"", ""name"": ""Parry, Diane"", ""country"": ""France"", ""country_code"": ""FRA"", ""abbreviation"": ""PAR""}"
sr:competitor:662615,"Salkova, Dominika",Czechia,CZE,SAL,"{""id"": ""sr:competitor:662615"", ""name"": ""Salkova, Dominika"", ""country"": ""Czechia"", ""country_code"": ""CZE"", ""abbreviation"": ""SAL""}"
